198|000000000330|06-Aug-2018|107413344557|35474.00|12679862
199|000000000330|06-Aug-2018|107413345655|18003.24|12679897
200|000000000330|06-Aug-2018|107413346494|30000.00|12679922
201|000000000330|06-Aug-2018|107413353270|622.00|12680377
202|000000000330|06-Aug-2018|107413379737|2503.24|12682087
203|000000000330|06-Aug-2018|107413382142|90000.00|12682257
204|000000000330|06-Aug-2018|107413382457|1521.80|12682349
205|000000000330|06-Aug-2018|107413383986|100000.00|12682404
206|000000000330|06-Aug-2018|107413408183|5003.24|12683388
207|000000000330|06-Aug-2018|107413423577|20000.00|12683950
208|000000000330|06-Aug-2018|107413426221|650000.00|12684012
209|000000000330|06-Aug-2018|107413426585|146000.00|12684028
210|000000000330|06-Aug-2018|107413432241|20000.00|12684210
211|000000000330|06-Aug-2018|107413440436|20000.00|12684411
212|000000000330|06-Aug-2018|107413448782|829.82|12684606
213|000000000330|06-Aug-2018|107413452618|103.24|12684708
214|000000000330|06-Aug-2018|107413456687|1281.80|12684790
215|000000000330|06-Aug-2018|107413461717|281.80|12684916
216|000000000330|06-Aug-2018|107413468799|100000.00|12685086
217|000000000330|06-Aug-2018|107413471148|50000.00|12685149
218|000000000330|06-Aug-2018|107413530605|1696.80|12685962
219|000000000330|06-Aug-2018|107413530551|426.80|12685964
220|000000000330|06-Aug-2018|107413533740|1646.80|12685991
221|000000000330|06-Aug-2018|107413536549|1646.80|12686030
222|000000000330|06-Aug-2018|107413538507|1411.80|12686053
223|000000000330|06-Aug-2018|107413540411|1411.80|12686084
224|000000000330|06-Aug-2018|107413543220|336.80|12686103
