14530722|000000000005|2500|INR|20180805111159|S|Y|107412683072
14530577|000000000005|200|INR|20180805104529|S|Y|107412668546
14530544|000000000005|290|INR|20180805103848|S|Y|107412665627
14530488|000000000005|9073|INR|20180805102846|S|Y|107412659833
14530443|000000000005|200|INR|20180805102101|S|Y|107412656790
14530423|000000000005|19051|INR|20180805101736|S|Y|107412655150
14530410|000000000005|26|INR|20180805101427|S|Y|107412654105
14530382|000000000005|3671|INR|20180805101010|S|Y|107412651979
14530367|000000000005|129|INR|20180805100626|S|Y|107412649255
14530358|000000000005|1369|INR|20180805100240|S|Y|CCAFH2BBT895
14530322|000000000005|245|INR|20180805095430|S|Y|107412644391
14530289|000000000005|410|INR|20180805094706|S|Y|107412641084
14530287|000000000005|3968|INR|20180805094652|S|Y|107412641291
14530281|000000000005|5300|INR|20180805094456|S|Y|107412640872
14530213|000000000005|483|INR|20180805092842|S|Y|107412633749
14530212|000000000005|998|INR|20180805092823|S|Y|107412633210
14530211|000000000005|111|INR|20180805092817|S|Y|107412634051
14530204|000000000005|1111|INR|20180805092630|S|Y|107412633273
14530197|000000000005|3333|INR|20180805092507|S|Y|107412632948
14530182|000000000005|1111|INR|20180805092151|S|Y|107412631619
14530181|000000000005|111|INR|20180805092151|S|Y|107412631331
14530172|000000000005|3333|INR|20180805091932|S|Y|107412630286
14530125|000000000005|10000|INR|20180805090747|S|Y|107412626278
14530107|000000000005|1191|INR|20180805090235|S|Y|CCAFH1BBT893
14530104|000000000005|500|INR|20180805090040|S|Y|107412622253
14530099|000000000005|1200|INR|20180805085940|S|Y|107412623371
14530091|000000000005|3276|INR|20180805085815|S|Y|107412622993
14530081|000000000005|50|INR|20180805085420|S|Y|107412621273
14530077|000000000005|250|INR|20180805085315|S|Y|107412620746
14530075|000000000005|26|INR|20180805085234|S|Y|107412620857
14530072|000000000005|4|INR|20180805085201|S|Y|107412620007
14530055|000000000005|70|INR|20180805084608|S|Y|107412617721
14530048|000000000005|111|INR|20180805084429|S|Y|107412617001
14530034|000000000005|250|INR|20180805084118|S|Y|107412615918
14530021|000000000005|6936|INR|20180805083807|S|Y|107412613878
14530008|000000000005|100|INR|20180805083354|S|Y|107412613369
14529997|000000000005|50|INR|20180805082926|S|Y|107412611673
14529995|000000000005|200|INR|20180805082908|S|Y|107412611563
14529978|000000000005|26|INR|20180805082418|S|Y|107412609536
14529957|000000000005|80|INR|20180805081543|S|Y|107412605367
14529940|000000000005|111|INR|20180805080956|S|Y|107412604355
14529932|000000000005|111|INR|20180805080602|S|Y|107412602614
14529904|000000000005|1000|INR|20180805075105|S|Y|107412598442
14529896|000000000005|110|INR|20180805074439|S|Y|107412596818
14529894|000000000005|500|INR|20180805074301|S|Y|107412596293
14529876|000000000005|50|INR|20180805072957|S|Y|107412593281
14529867|000000000005|474|INR|20180805071919|S|Y|107412590603
14529852|000000000005|1678|INR|20180805070340|S|Y|CCAFH1BBT891
14529824|000000000005|2848|INR|20180805051802|S|Y|CCAFH1BBT886
14529822|000000000005|5269|INR|20180805045636|S|Y|CCAFH1BBT885
14529797|000000000005|339.32|INR|20180805015205|S|Y|107412567715
14529772|000000000005|100|INR|20180805004412|S|Y|107412556891
14543548|000000000005|1015|INR|20180806235734|S|Y|107413547231
14543522|000000000005|5388.27|INR|20180806234356|S|Y|107413545533
14543472|000000000005|200|INR|20180806232043|S|Y|107413536751
14543462|000000000005|4597|INR|20180806231636|S|Y|CCAFH1BBT928
14543403|000000000005|1|INR|20180806225735|S|Y|107413529695
14543377|000000000005|8714|INR|20180806225204|S|Y|107413527496
14543287|000000000005|11435|INR|20180806223335|S|Y|107413519108
14543279|000000000005|1955|INR|20180806223233|S|Y|107413517155
14543276|000000000005|200|INR|20180806223204|S|Y|107413518084
14543199|000000000005|577|INR|20180806221127|S|Y|107413509747
14543164|000000000005|2442|INR|20180806220321|S|Y|107413506311
14543162|000000000005|12533|INR|20180806220227|S|Y|107413505657
14543135|000000000005|59125|INR|20180806215526|S|Y|107413502336
14543119|000000000005|8587|INR|20180806215246|S|Y|107413500479
14543095|000000000005|2860|INR|20180806214930|S|Y|107413499180
14543065|000000000005|1445|INR|20180806214442|S|Y|107413495174
14543061|000000000005|1944|INR|20180806214352|S|Y|107413495362
