06/08/2018|107413087080|349.000|38282386
06/08/2018|107413488000|442.600|38320292
06/08/2018|107413490445|353.000|38320364
06/08/2018|107413387439|472.000|38313087
06/08/2018|107413390714|1130.000|38313406
06/08/2018|107413543674|199.000|38322762
06/08/2018|CCAFH1BLA328|12694.000|38322862
06/08/2018|107413069941|308.000|38281368
06/08/2018|107413464753|884.000|38318915
06/08/2018|CCAFH2BLA325|950.000|38321091
06/08/2018|107413540469|149.000|38322637
06/08/2018|107413542066|92.000|38322706
06/08/2018|107413104641|97.000|38283786
06/08/2018|107413490543|399.000|38320390
06/08/2018|107413343616|3368.000|38309084
06/08/2018|107413086190|29.000|38282322
06/08/2018|107413346452|150.000|38309319
06/08/2018|107413370978|638.290|38311647
06/08/2018|CCAFH1BLA321|22938.000|38317876
06/08/2018|107413481485|100.000|38319865
06/08/2018|107413540272|1332.000|38322658
06/08/2018|CCAFH1BLA305|74.000|38299228
06/08/2018|107413527840|1179.000|38322184
06/08/2018|107413157531|700.000|38289716
06/08/2018|CCAFH2BLA308|1599.000|38301453
06/08/2018|107413244341|7849.000|38298586
06/08/2018|107413242923|215.000|38298428
06/08/2018|107413089103|549.000|38282531
06/08/2018|107413331531|440.000|38307699
06/08/2018|107413329473|407.000|38307631
06/08/2018|107413416841|600.000|38315763
06/08/2018|107413509789|22.000|38321347
06/08/2018|107413105303|263.000|38283950
06/08/2018|107413478783|400.000|38319772
06/08/2018|107413113730|471.000|38284712
06/08/2018|107413143666|448.000|38288135
06/08/2018|107413034138|787.500|38279961
06/08/2018|107413049713|448.000|38280372
06/08/2018|107413507554|4124.000|38321366
06/08/2018|107413528020|448.000|38322189
06/08/2018|107413542546|149.000|38322727
06/08/2018|107413156873|2400.000|38289761
06/08/2018|107413169608|98.000|38290997
06/08/2018|107413202091|300.000|38294426
06/08/2018|107413203471|3500.000|38294691
06/08/2018|107413226567|500.000|38296824
06/08/2018|107413170612|1167.000|38291111
06/08/2018|107413446911|1180.000|38317800
06/08/2018|107413110374|400.000|38284411
06/08/2018|107413262648|693.710|38300377
06/08/2018|107413272129|250.000|38301428
06/08/2018|107413313169|900.000|38306009
06/08/2018|107413528088|1066.880|38322190
06/08/2018|CCAFH2BLA313|740.320|38309439
06/08/2018|107413426880|590.000|38316435
06/08/2018|107413399600|908.000|38314493
06/08/2018|107413517624|199.000|38321720
06/08/2018|107413145896|945.000|38288525
06/08/2018|107413155461|30.000|38289460
06/08/2018|107413093871|353.000|38282877
06/08/2018|107413102504|199.000|38283683
06/08/2018|107413178198|305.000|38292047
06/08/2018|107413531980|1914.000|38322348
06/08/2018|107413036670|9612.000|38280029
06/08/2018|107413042589|2457.000|38280150
06/08/2018|107413309667|500.000|38305584
06/08/2018|107413305107|3051.080|38305031
06/08/2018|107413458637|200.000|38318473
06/08/2018|107413459879|650.000|38318556
06/08/2018|107413330820|1071.000|38307675
06/08/2018|107413464951|4562.000|38318883
06/08/2018|107413350556|250.000|38309683
06/08/2018|107413461005|945.000|38318638
06/08/2018|107413488058|399.000|38320267
06/08/2018|107413042657|3201.000|38280157
06/08/2018|107413037979|996.450|38280054
