107412715745,100.00,100813784,05/08/2018
107412831906,100.00,101021223,05/08/2018
107412837162,132.79,101027572,05/08/2018
107412838353,100.00,101035623,05/08/2018
107412844264,249.20,101041007,05/08/2018
107412986117,3051.08,102652849,05/08/2018
107413025627,1217.00,112833412,05/08/2018
107412712331,1032.00,100807250,05/08/2018
107412751017,463.20,100881506,05/08/2018
107412751531,10.00,100882343,05/08/2018
107412752575,293.92,100885027,05/08/2018
CCAFH2AAI466,7128.00,100913590,05/08/2018
107412799333,15.00,100967534,05/08/2018
107412858860,991.80,101062759,05/08/2018
107412859533,3281.00,101063458,05/08/2018
107412884424,111.00,101103188,05/08/2018
107412916084,149.00,101164456,05/08/2018
107412763671,20.00,100904966,05/08/2018
107412780765,199.00,100935735,05/08/2018
107412790039,1522.00,100950992,05/08/2018
107412843194,686.10,101037673,05/08/2018
107412863582,200.00,101071499,05/08/2018
107412562916,26.00,100047374,05/08/2018
107412572994,51.00,100535096,05/08/2018
107412593591,213.92,100581134,05/08/2018
107412748533,200.00,100876507,05/08/2018
CCAFH1BPP325,100.00,101002663,05/08/2018
CCAFH2BPP301,299.00,100530071,05/08/2018
107412580070,459.00,100559458,05/08/2018
107412700717,50000.00,100783925,05/08/2018
107412549730,45.00,714482682,05/08/2018
107412565291,1111.00,100053696,05/08/2018
107412571428,11.00,100528518,05/08/2018
107412608731,425.56,100603262,05/08/2018
107412821515,150.00,101003726,05/08/2018
107412852977,50.00,101053447,05/08/2018
107412856942,50.00,101059981,05/08/2018
107412867569,400.00,101076626,05/08/2018
107412893054,35.00,101118535,05/08/2018
107412961008,5.00,101255929,05/08/2018
107412982447,621.80,101295139,05/08/2018
107412702080,247.00,100786888,05/08/2018
107412703801,535.80,100789752,05/08/2018
107412997966,25.00,106702763,05/08/2018
CCAFH2BPP348,119.00,107965256,05/08/2018
CCAFH2BPP299,599.00,100525409,05/08/2018
107412829940,48.00,101016070,05/08/2018
107412941859,12.01,101217599,05/08/2018
CCAFH2BPP341,750.00,101222871,05/08/2018
107412982453,156.00,101295258,05/08/2018
107412710213,144.60,100801789,05/08/2018
107412709054,296.80,100802188,05/08/2018
107412754795,5000.00,100888778,05/08/2018
107412769331,189.00,100915000,05/08/2018
CCAFH1AAI464,2468.00,100620188,05/08/2018
107412681384,576.80,100745127,05/08/2018
107412777280,834.00,100928712,05/08/2018
107412808955,117.46,100984110,05/08/2018
107412828534,1865.00,101014893,05/08/2018
107412870744,1.00,101082567,05/08/2018
107412871302,2831.00,101083178,05/08/2018
107412907748,1500.00,101148782,05/08/2018
107412664348,545.60,100709838,05/08/2018
107412719873,807.00,100821619,05/08/2018
107413017721,100.00,112773573,05/08/2018
107413033053,2505.00,200031293,06/08/2018
107413040766,175.00,200468779,06/08/2018
107413045405,100.00,200541398,06/08/2018
107413045601,15.00,200541748,06/08/2018
107413045722,30.00,200541846,06/08/2018
107413134791,943.00,201010386,06/08/2018
107413243207,50.00,201948867,06/08/2018
107413480871,78.00,203367364,06/08/2018
107413502886,343.30,209597091,06/08/2018
107413060531,1078.00,200582927,06/08/2018
107413061578,509.00,200589082,06/08/2018
107413098804,10.21,200725967,06/08/2018
107413129463,20.00,200957354,06/08/2018
107413164356,380.00,201298169,06/08/2018
107413166372,500.00,201320933,06/08/2018
107413208695,3000.00,201666328,06/08/2018
107413249635,133.00,201995131,06/08/2018
107413250323,28.00,202003114,06/08/2018
107413271704,179.00,202134289,06/08/2018
107413305507,300.00,202400037,06/08/2018
107413311562,416.61,202463536,06/08/2018
107413336600,99999.00,202638457,06/08/2018
107413351804,6011.80,202766911,06/08/2018
107413447081,199.00,203268556,06/08/2018
CCAFH2BPP357,29.00,200348733,06/08/2018
CCAFH2BPP358,299.00,200401722,06/08/2018
107413125606,230.00,200922918,06/08/2018
107413160387,595.00,201264741,06/08/2018
107413196885,1500.00,201576605,06/08/2018
107413235450,49.00,201879258,06/08/2018
107413250411,1134.00,202007177,06/08/2018
107413257384,401.80,202049293,06/08/2018
107413260458,735.00,202066340,06/08/2018
107413279968,50000.00,202188075,06/08/2018
107413349498,525.95,202742478,06/08/2018
107413441888,979.00,203255629,06/08/2018
107413447075,35.31,203266270,06/08/2018
107413050465,398.00,200550255,06/08/2018
107413050892,825.32,200551084,06/08/2018
